Intercept,z_gust_0h,z_precipitation_24h_sum,z_temperature_0h,z_pressure_msl_0h,z_gust_sq,z_gust_pressure,urban_binary,log_population,income_deprivation_rate,deprivation_gap_pct,morans_i,incident_year[2022],incident_year[2023],incident_year[2024],incident_month[2],incident_month[3],incident_month[4],incident_month[5],incident_month[6],incident_month[7],incident_month[8],incident_month[9],incident_month[10],incident_month[11],incident_month[12],grid_index,gust
0,2.6463837731358506,0,0,0,7.003347074716741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177,23.882943143812707
0,2.6714043006319002,0,0,0,7.1364009374346118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178,24.015050167224079
0,2.6964248281279497,0,0,0,7.2707068537448434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,24.147157190635451
0,2.7214453556239993,0,0,0,7.4062648236474358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180,24.279264214046822
0,2.7464658831200488,0,0,0,7.5430748471423898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,181,24.411371237458194
0,2.7714864106160975,0,0,0,7.6811369242296994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,24.543478260869563
0,2.796506938112147,0,0,0,7.820451054909376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,183,24.675585284280935
0,2.8215274656081966,0,0,0,7.9610172391814125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,184,24.807692307692307
0,2.8465479931042461,0,0,0,8.1028354770458115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,24.939799331103679
0,2.8715685206002952,0,0,0,8.2459057685025687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,186,25.07190635451505
0,2.8965890480963443,0,0,0,8.3902281135516859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,187,25.204013377926419
0,2.9216095755923939,0,0,0,8.5358025121931682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,25.336120401337791
0,2.9466301030884434,0,0,0,8.6826289644270105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189,25.468227424749163
0,2.9716506305844925,0,0,0,8.8307074702532127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,25.600334448160535
0,2.9966711580805421,0,0,0,8.9800380296717766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,191,25.732441471571907
0,3.0216916855765912,0,0,0,9.1306206426827003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,25.864548494983275
0,3.0467122130726403,0,0,0,9.2824553092859858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,25.996655518394647
0,3.0717327405686898,0,0,0,9.4355420294816348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,194,26.128762541806019
0,3.0967532680647394,0,0,0,9.5898808032696436,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,195,26.260869565217391
0,3.1217737955607889,0,0,0,9.7454716306500142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,26.392976588628763
0,3.1467943230568385,0,0,0,9.9023145116227465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197,26.525083612040135
0,3.1718148505528871,0,0,0,10.060409446187833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,26.657190635451503
0,3.1968353780489367,0,0,0,10.219756434345287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,26.789297658862875
0,3.2218559055449862,0,0,0,10.380355476095103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200,26.921404682274247
0,3.2468764330410358,0,0,0,10.54220657143728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,27.053511705685619
0,3.2718969605370853,0,0,0,10.705309720371817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,202,27.185618729096991
0,3.296917488033134,0,0,0,10.869664922898711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,27.317725752508359
0,3.3219380155291836,0,0,0,11.035272179017969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,204,27.449832775919731
0,3.3469585430252331,0,0,0,11.202131488729592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,205,27.581939799331103
0,3.3719790705212827,0,0,0,11.370242852033574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,27.714046822742475
0,3.3969995980173318,0,0,0,11.539606268929914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,207,27.846153846153847
0,3.4220201255133809,0,0,0,11.710221739418614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,27.978260869565215
0,3.4470406530094304,0,0,0,11.882089263499681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,209,28.110367892976587
0,3.4720611805054795,0,0,0,12.055208841173105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,210,28.242474916387959
0,3.4970817080015291,0,0,0,12.229580472438892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,28.374581939799331
0,3.5221022354975786,0,0,0,12.405204157297041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,212,28.506688963210703
0,3.5471227629936273,0,0,0,12.582079895747544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,213,28.638795986622071
0,3.5721432904896768,0,0,0,12.760207687790416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,214,28.770903010033443
0,3.5971638179857264,0,0,0,12.939587533425648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,215,28.903010033444815
0,3.6221843454817759,0,0,0,13.120219432653242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,216,29.035117056856187
0,3.6472048729778255,0,0,0,13.302103385473195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,217,29.167224080267559
0,3.6722254004738741,0,0,0,13.485239391885505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,218,29.299331103678927
0,3.6972459279699237,0,0,0,13.669627451890182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,219,29.431438127090299
0,3.7222664554659732,0,0,0,13.855267565487219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,220,29.563545150501671
0,3.7472869829620228,0,0,0,14.04215973267662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221,29.695652173913043
0,3.7723075104580723,0,0,0,14.23030395345838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,222,29.827759197324415
0,3.797328037954121,0,0,0,14.419700227832495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,223,29.959866220735783
0,3.8223485654501705,0,0,0,14.610348555798977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,224,30.091973244147155
0,3.8473690929462201,0,0,0,14.80224893735782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,225,30.224080267558527
0,3.8723896204422696,0,0,0,14.995401372509026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,226,30.356187290969899
0,3.8974101479383187,0,0,0,15.189805861252587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,227,30.488294314381271
0,3.9224306754343679,0,0,0,15.385462403588511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,228,30.620401337792639
0,3.9474512029304174,0,0,0,15.582370999516799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,229,30.752508361204011
0,3.9724717304264665,0,0,0,15.780531649037446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,230,30.884615384615383
0,3.9974922579225161,0,0,0,15.979944352150456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,31.016722408026755
0,4.0225127854185656,0,0,0,16.180609108855826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,232,31.148829431438127
0,4.0475333129146147,0,0,0,16.382525919153558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,233,31.280936454849495
0,4.0725538404106638,0,0,0,16.585694783043646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,234,31.413043478260867
0,4.0975743679067138,0,0,0,16.790115700526105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,235,31.545150501672239
0,4.1225948954027629,0,0,0,16.995788671600916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,236,31.677257525083611
0,4.147615422898812,0,0,0,17.202713696268091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,237,31.809364548494983
0,4.172635950394862,0,0,0,17.410890774527633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,238,31.941471571906355
0,4.1976564778909111,0,0,0,17.620319906379528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239,32.073578595317727
0,4.2226770053869593,0,0,0,17.831001091823779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,240,32.205685618729092
0,4.2476975328830102,0,0,0,18.042934330860412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,241,32.337792642140471
0,4.2727180603790584,0,0,0,18.256119623489383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,242,32.469899665551836
0,4.2977385878751084,0,0,0,18.470556969710731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,32.602006688963208
0,4.3227591153711575,0,0,0,18.686246369524433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,32.73411371237458
0,4.3477796428672066,0,0,0,18.903187822930494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,32.866220735785951
0,4.3728001703632566,0,0,0,19.121381329928926,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,246,32.998327759197323
0,4.3978206978593057,0,0,0,19.340826890519711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247,33.130434782608695
0,4.4228412253553557,0,0,0,19.561524504702863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,248,33.262541806020067
0,4.4478617528514048,0,0,0,19.783474172478371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,249,33.394648829431439
0,4.4728822803474548,0,0,0,20.006675893846246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,250,33.526755852842811
0,4.4979028078435022,0,0,0,20.23112966880646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,251,33.658862876254176
0,4.5229233353395522,0,0,0,20.456835497359059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,252,33.790969899665548
0,4.5479438628356013,0,0,0,20.68379337950401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,253,33.92307692307692
0,4.5729643903316513,0,0,0,20.912003315241332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,254,34.055183946488292
0,4.5979849178277004,0,0,0,21.141465304571003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,34.187290969899664
0,4.6230054453237504,0,0,0,21.372179347493049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,34.319397993311036
0,4.6480259728197995,0,0,0,21.604145444007443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,257,34.451505016722408
0,4.6730465003158486,0,0,0,21.837363594114201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,258,34.583612040133779
0,4.6980670278118986,0,0,0,22.071833797813326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,259,34.715719063545151
0,4.7230875553079477,0,0,0,22.307556055104804,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,260,34.847826086956523
0,4.7481080828039977,0,0,0,22.544530365988653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,261,34.979933110367895
0,4.7731286103000459,0,0,0,22.782756730464847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,262,35.11204013377926
0,4.798149137796095,0,0,0,23.022235148533408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,263,35.244147157190632
0,4.8231696652921441,0,0,0,23.262965620194333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,264,35.376254180602004
0,4.8481901927881941,0,0,0,23.504948145447628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,265,35.508361204013376
0,4.8732107202842432,0,0,0,23.748182724293272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,266,35.640468227424748
0,4.8982312477802932,0,0,0,23.992669356731287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,267,35.77257525083612
0,4.9232517752763423,0,0,0,24.238408042761655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,268,35.904682274247492
0,4.9482723027723923,0,0,0,24.485398782384394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269,36.036789297658864
0,4.9732928302684414,0,0,0,24.733641575599485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,270,36.168896321070235
0,4.9983133577644905,0,0,0,24.983136422406936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,271,36.301003344481607
0,5.0233338852605387,0,0,0,25.23388332280674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,272,36.433110367892972
0,5.0483544127565887,0,0,0,25.485882276798922,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,273,36.565217391304344
0,5.0733749402526378,0,0,0,25.739133284383456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,274,36.697324414715716
0,5.0983954677486878,0,0,0,25.993636345560361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,275,36.829431438127088
0,5.1234159952447369,0,0,0,26.249391460329619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,276,36.96153846153846
0,5.148436522740786,0,0,0,26.506398628691237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277,37.093645484949832
0,5.173457050236836,0,0,0,26.764657850645225,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,278,37.225752508361204
0,5.1984775777328851,0,0,0,27.024169126191566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279,37.357859531772576
0,5.2234981052289351,0,0,0,27.284932455330274,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280,37.489966555183948
0,5.2485186327249842,0,0,0,27.546947838061339,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,281,37.62207357859532
0,5.2735391602210324,0,0,0,27.810215274384753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,282,37.754180602006684
0,5.2985596877170824,0,0,0,28.074734764300548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,283,37.886287625418056
0,5.3235802152131315,0,0,0,28.340506307808692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,284,38.018394648829428
0,5.3486007427091806,0,0,0,28.6075299049092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,38.1505016722408
0,5.3736212702052306,0,0,0,28.875805555602078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,286,38.282608695652172
0,5.3986417977012797,0,0,0,29.145333259887305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,38.414715719063544
0,5.4236623251973297,0,0,0,29.416113017764904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,288,38.546822742474916
0,5.4486828526933788,0,0,0,29.688144829234858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,289,38.678929765886288
0,5.4737033801894288,0,0,0,29.961428694297179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290,38.81103678929766
0,5.4987239076854779,0,0,0,30.235964612951854,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,291,38.943143812709032
0,5.5237444351815261,0,0,0,30.511752585198877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292,39.075250836120397
0,5.5487649626775752,0,0,0,30.788792611038271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,293,39.207357859531768
0,5.5737854901736252,0,0,0,31.06708469047004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,294,39.33946488294314
0,5.5988060176696743,0,0,0,31.346628823494157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,295,39.471571906354512
0,5.6238265451657243,0,0,0,31.627425010110645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,296,39.603678929765884
0,5.6488470726617734,0,0,0,31.909473250319486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,39.735785953177256
0,5.6738676001578225,0,0,0,32.192773544120691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,298,39.867892976588628
0,5.6988881276538725,0,0,0,32.477325891514262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,299,40
